id,clusterId,Date,connectionTime,Num. Rep.,disconnectTime,Time Diff,Session Length,Avg.Sess.,donechargingTime,kWhDelivered,Avg. Consump,sessionId,siteId,spaceID,stationID,timezone,userID,Precip Type,temperature,Avg. Humidity,Avg Wind Speed(mph),Wind Bearing(degrees),Visibility(km),Loud Cover,Pressure(millibar),Daily summary
5bc90cb9f9af8b0d7fe77d00,39,"Thu, 26 Apr 2018", 00:05:36 ,0.09, 00:31:05 GMT,00:25:29,0.42,5.521225296,"Thu, 26 Apr 2018 00:30:52 GMT",2.87,9.06,2_39_88_438_2018-04-26 00:05:36.143402,2,CA-502,2-39-88-438,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d01,39,"Thu, 26 Apr 2018", 00:07:10 ,0.12, 04:17:45 GMT,04:10:35,4.18,5.541468254,"Thu, 26 Apr 2018 01:16:50 GMT",2.264,9.08,2_39_79_381_2018-04-26 00:07:09.533117,2,CA-490,2-39-79-381,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d02,39,"Thu, 26 Apr 2018", 01:21:28 ,1.36, 11:31:13 GMT,10:09:35,10.16,5.54689243,"Thu, 26 Apr 2018 09:20:00 GMT",1.02,9.11,2_39_78_367_2018-04-26 01:21:27.557439,2,CA-494,2-39-78-367,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d03,39,"Thu, 26 Apr 2018",01:40:29,1.67, 04:00:22 GMT,02:19:53,2.33,5.52844,"Thu, 26 Apr 2018 02:32:53 GMT",5.023,9.14,2_39_139_28_2018-04-26 01:40:28.805199,2,CA-303,2-39-139-28,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d04,39,"Thu, 26 Apr 2018", 01:48:55 ,1.82,04:00:36 GMT,02:12:01,2.2,5.541285141,"Thu, 26 Apr 2018 03:18:33 GMT",8.693,9.16,2_39_127_19_2018-04-26 01:48:54.561755,2,CA-309,2-39-127-19,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d05,39,"Thu, 26 Apr 2018", 01:49:57 ,1.83, 03:48:38 GMT,01:58:41,1.98,5.554758065,"Thu, 26 Apr 2018 02:41:30 GMT",4.915,9.16,2_39_138_29_2018-04-26 01:49:57.021388,2,CA-304,2-39-138-29,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d06,39,"Thu, 26 Apr 2018", 02:17:10 ,2.29, 04:29:39 GMT,02:12:29,2.21,5.569230769,"Thu, 26 Apr 2018 04:29:34 GMT",13.892,9.18,2_39_123_23_2018-04-26 02:17:10.267290,2,CA-313,2-39-123-23,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d07,39,"Thu, 26 Apr 2018", 02:25:14 ,2.42, 02:36:24 GMT,00:11:10,0.19,5.582886179,"Thu, 26 Apr 2018 02:36:19 GMT",1.155,9.16,2_39_128_18_2018-04-26 02:25:13.890489,2,CA-308,2-39-128-18,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d08,39,"Thu, 26 Apr 2018", 02:36:02 ,2.6,04:38:47 GMT,02:02:45,2.05,5.604897959,"Thu, 26 Apr 2018 04:34:34 GMT",11.891,9.19,2_39_95_27_2018-04-26 02:36:01.816238,2,CA-319,2-39-95-27,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d09,39,"Thu, 26 Apr 2018", 02:49:57 ,2.83, 04:24:44 GMT,01:34:47,1.58,5.619467213,"Thu, 26 Apr 2018 04:00:57 GMT",6.956,9.18,2_39_91_437_2018-04-26 02:49:57.469463,2,CA-317,2-39-91-437,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d0a,39,"Thu, 26 Apr 2018", 03:07:04 ,3.12,03:30:00 GMT,00:22:56,0.38,5.636090535,"Thu, 26 Apr 2018 03:29:55 GMT",2.568,9.19,2_39_128_18_2018-04-26 03:07:04.059557,2,CA-308,2-39-128-18,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d0b,39,"Thu, 26 Apr 2018", 03:13:44 ,3.23,16:47:48 GMT,13:34:04,13.57,5.657809917,"Thu, 26 Apr 2018 05:32:35 GMT",6.503,9.21,2_39_79_378_2018-04-26 03:13:43.624162,2,CA-326,2-39-79-378,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d0c,39,"Thu, 26 Apr 2018", 03:33:58 ,3.57, 05:36:31 GMT,02:02:33,2.04,5.624979253,"Thu, 26 Apr 2018 04:46:04 GMT",2.272,9.23,2_39_125_559_2018-04-26 03:33:57.793302,2,CA-505,2-39-125-559,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77d0d,39,"Thu, 26 Apr 2018", 06:20:56 ,6.35,14:09:01 GMT,07:48:05,7.8,5.639916667,"Thu, 26 Apr 2018 14:08:56 GMT",13.926,9.25,2_39_139_28_2018-04-26 06:20:55.934927,2,CA-303,2-39-139-28,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc91212f9af8b0d98ff68ca,39,"Thu, 26 Apr 2018",11:31:17,11.52, 12:51:36 GMT,01:20:19,1.34,5.630878661,"Thu, 26 Apr 2018 12:51:30 GMT",4.632,9.24,2_39_78_364_2018-04-26 11:31:16.750134,2,CA-495,2-39-78-364,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc91212f9af8b0d98ff68cb,39,"Thu, 26 Apr 2018",13:25:08,13.42,01:17:37 GMT,11:52:29,11.87,5.648907563,"Thu, 26 Apr 2018 16:53:27 GMT",12.138,9.25,2_39_95_27_2018-04-26 13:25:08.191051,2,CA-319,2-39-95-27,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
