id,clusterId,Date,connectionTime,disconnectTime,Time Diff,Total Hours,donechargingTime,kWhDelivered,sessionId,siteId,spaceID,stationID,timezone,userID,,userInput
5bc9160af9af8b0dad3c0697,39,"Tue, 01 May 2018",15:21:52 GMT,25:36:25 GMT,10:14:33,10.24,"Wed, 02 May 2018 01:27:12 GMT",1.051,2_39_79_381_2018-05-01 15:21:51.892947,2,CA-490,2-39-79-381,America/Los_Angeles,,,
5bc9160af9af8b0dad3c0698,39,"Tue, 01 May 2018",15:22:40 GMT,24:42:44 GMT,09:20:04,9.33,"Tue, 01 May 2018 17:20:52 GMT",6.102,2_39_78_365_2018-05-01 15:22:39.533595,2,CA-321,2-39-78-365,America/Los_Angeles,,,
5bc9160af9af8b0dad3c0699,39,"Tue, 01 May 2018",15:28:52 GMT, 20:16:01 GMT,04:47:09,4.79,"Tue, 01 May 2018 18:16:47 GMT",8.063,2_39_79_382_2018-05-01 15:28:51.643194,2,CA-491,2-39-79-382,America/Los_Angeles,,,
5bc9160af9af8b0dad3c069a,39,"Tue, 01 May 2018",15:35:21 GMT, 24:13:06 GMT,08:37:45,8.63,"Tue, 01 May 2018 16:42:38 GMT",2.854,2_39_79_383_2018-05-01 15:35:20.929143,2,CA-492,2-39-79-383,America/Los_Angeles,,,
5bc9160af9af8b0dad3c069b,39,"Tue, 01 May 2018", 15:40:10 GMT, 19:41:04 GMT,04:00:54,4.02,"Tue, 01 May 2018 18:02:25 GMT",4.987,2_39_131_30_2018-05-01 15:40:09.591026,2,CA-305,2-39-131-30,America/Los_Angeles,,,
5bc9160af9af8b0dad3c069c,39,"Tue, 01 May 2018", 15:40:44 GMT, 25:04:56 GMT,09:24:12,9.4,"Tue, 01 May 2018 17:25:25 GMT",4.56,2_39_78_366_2018-05-01 15:40:44.351048,2,CA-323,2-39-78-366,America/Los_Angeles,,,
5bc9160af9af8b0dad3c069d,39,"Tue, 01 May 2018", 15:41:08 GMT,22:57:08 GMT,07:16:00,7.27,"Tue, 01 May 2018 17:22:55 GMT",3.562,2_39_127_19_2018-05-01 15:41:07.863853,2,CA-309,2-39-127-19,America/Los_Angeles,,,
5bc9160af9af8b0dad3c069e,39,"Tue, 01 May 2018", 15:41:44 GMT, 17:27:03 GMT,01:45:19,1.76,"Tue, 01 May 2018 17:26:59 GMT",3.371,2_39_125_21_2018-05-01 15:41:44.231612,2,CA-311,2-39-125-21,America/Los_Angeles,,,
5bc9160af9af8b0dad3c069f,39,"Tue, 01 May 2018", 16:00:33 GMT,29:10:18 GMT,13:09:45,13.16,"Tue, 01 May 2018 18:59:54 GMT",8.657,2_39_78_367_2018-05-01 16:00:32.532403,2,CA-494,2-39-78-367,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a0,39,"Tue, 01 May 2018", 16:02:22 GMT,24:32:29 GMT,08:30:07,8.5,"Tue, 01 May 2018 17:07:42 GMT",3.058,2_39_79_377_2018-05-01 16:02:22.067499,2,CA-325,2-39-79-377,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a1,39,"Tue, 01 May 2018",16:09:03 GMT, 23:39:40 GMT,07:30:37,7.51,"Tue, 01 May 2018 23:39:31 GMT",24.716,2_39_90_440_2018-05-01 16:09:02.854274,2,CA-500,2-39-90-440,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a2,39,"Tue, 01 May 2018", 16:10:59 GMT, 23:17:00 GMT,07:06:01,7.1,"Tue, 01 May 2018 23:16:42 GMT",21.525,2_39_90_26_2018-05-01 16:10:59.167379,2,CA-316,2-39-90-26,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a3,39,"Tue, 01 May 2018", 16:18:17 GMT, 23:56:44 GMT,07:38:27,7.64,"Tue, 01 May 2018 17:51:41 GMT",2.597,2_39_78_364_2018-05-01 16:18:16.694690,2,CA-495,2-39-78-364,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a4,39,"Tue, 01 May 2018", 16:18:54 GMT, 24:25:09 GMT,08:06:15,8.1,"Wed, 02 May 2018 00:26:07 GMT",28.691,2_39_78_362_2018-05-01 16:18:53.512595,2,CA-496,2-39-78-362,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a5,39,"Tue, 01 May 2018",16:20:24 GMT, 22:47:38 GMT,06:18:14,6.3,"Tue, 01 May 2018 18:58:36 GMT",7.899,2_39_92_436_2018-05-01 16:20:23.907285,2,CA-318,2-39-92-436,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a6,39,"Tue, 01 May 2018",16:25:35 GMT, 25:09:22 GMT,08:43:47,8.73,"Tue, 01 May 2018 19:22:58 GMT",6.91,2_39_95_444_2018-05-01 16:25:34.848901,2,CA-497,2-39-95-444,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a7,39,"Tue, 01 May 2018", 16:36:38 GMT,20:39:56 GMT,04:03:18,4.06,"Tue, 01 May 2018 20:39:46 GMT",10.386,2_39_78_363_2018-05-01 16:36:37.558935,2,CA-320,2-39-78-363,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a8,39,"Tue, 01 May 2018", 16:52:54 GMT, 25:05:41 GMT,08:12:37,8.21,"Tue, 01 May 2018 19:11:06 GMT",7.799,2_39_92_442_2018-05-01 16:52:53.742929,2,CA-498,2-39-92-442,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06a9,39,"Tue, 01 May 2018",16:58:54 GMT, 25:05:19 GMT,08:06:25,8.11,"Tue, 01 May 2018 23:54:46 GMT",11.304,2_39_129_17_2018-05-01 16:58:53.921677,2,CA-307,2-39-129-17,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06aa,39,"Tue, 01 May 2018",17:09:09 GMT, 24:22:14 GMT,07:13:05,7.22,"Tue, 01 May 2018 18:46:19 GMT",1.943,2_39_124_22_2018-05-01 17:09:09.120419,2,CA-312,2-39-124-22,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06ab,39,"Tue, 01 May 2018",17:11:32 GMT, 20:10:03 GMT,02:58:31,2.98,"Tue, 01 May 2018 20:09:58 GMT",7.053,2_39_123_23_2018-05-01 17:11:32.081386,2,CA-313,2-39-123-23,America/Los_Angeles,,,
5bc9160af9af8b0dad3c06ac,39,"Tue, 01 May 2018", 17:28:59 GMT, 23:42:22 GMT,06:13:23,6.22,"Tue, 01 May 2018 23:42:19 GMT",10.43,2_39_138_29_2018-05-01 17:28:59.219125,2,CA-304,2-39-138-29,America/Los_Angeles,,,
